node1,node2,timestamp
1118,681,29651
377,415,29652
615,1103,29653
681,1118,29654
1118,681,29655
513,388,29656
513,590,29657
377,1185,29658
1118,681,29659
740,713,29660
994,1103,29661
50,596,29662
1246,99,29663
377,1185,29664
762,513,29665
212,678,29666
68,1214,29667
1066,713,29668
372,1246,29669
1158,1136,29670
372,713,29671
1158,297,29672
372,353,29673
1246,372,29674
1158,713,29675
994,513,29676
1158,713,29677
144,1185,29678
596,50,29679
144,834,29680
377,3,29681
994,97,29682
547,713,29683
97,994,29684
928,372,29685
1214,68,29686
68,1214,29687
377,144,29688
994,97,29689
1214,68,29690
1185,144,29691
1021,547,29692
377,615,29693
1189,713,29694
144,1185,29695
928,362,29696
547,1018,29697
994,536,29698
760,975,29699
547,1021,29700
794,1161,29700
372,928,29701
994,1054,29702
308,835,29703
204,615,29704
51,969,29705
204,1189,29706
928,372,29707
878,437,29708
928,964,29709
297,1158,29710
878,1255,29711
48,1136,29712
1189,437,29713
245,699,29714
298,687,29715
1189,204,29716
638,725,29717
1189,297,29718
950,353,29719
1189,482,29720
388,513,29721
323,367,29722
323,42,29723
323,42,29724
297,1189,29725
323,341,29726
341,323,29727
341,323,29728
323,341,29729
323,341,29730
323,341,29731
323,298,29732
341,323,29733
323,341,29734
341,323,29735
48,323,29736
323,341,29737
323,48,29738
341,323,29739
48,323,29740
323,341,29741
323,48,29742
405,388,29743
1240,536,29744
341,323,29745
323,341,29746
48,323,29747
323,48,29748
1195,103,29749
48,323,29750
341,323,29751
323,48,29752
1195,103,29753
323,341,29754
1196,834,29755
341,323,29756
1186,783,29757
1195,103,29758
323,341,29759
48,323,29760
454,1043,29761
341,323,29762
323,48,29763
1213,615,29764
323,341,29765
48,323,29766
323,48,29767
781,538,29768
341,323,29769
1018,547,29770
48,323,29771
1213,277,29772
1195,103,29773
547,1018,29774
245,1264,29775
1018,547,29776
1264,245,29777
245,1264,29778
323,341,29779
323,48,29780
547,1018,29781
781,307,29782
9,679,29783
9,1206,29784
341,323,29785
9,1196,29786
48,323,29787
323,341,29788
1093,341,29789
1093,341,29790
1093,950,29791
323,48,29792
341,323,29793
341,1093,29794
353,950,29795
323,341,29796
48,323,29797
323,48,29798
323,741,29799
341,323,29800
48,323,29801
741,323,29802
950,353,29803
323,341,29804
323,48,29805
323,741,29806
353,950,29807
341,323,29808
48,323,29809
323,341,29810
928,1265,29811
323,48,29812
950,353,29813
741,323,29814
48,323,29815
323,741,29816
950,1093,29817
323,48,29818
323,48,29819
42,323,29820
741,323,29821
323,42,29822
323,741,29823
48,323,29824
42,323,29825
323,48,29826
741,323,29827
323,42,29827
341,323,29828
323,741,29829
323,341,29830
48,323,29831
323,48,29832
741,323,29833
42,323,29834
341,323,29835
323,741,29836
323,42,29837
323,341,29838
741,323,29839
48,323,29840
42,323,29841
323,741,29842
323,48,29843
323,42,29844
341,323,29845
42,928,29846
741,323,29847
323,341,29848
48,323,29849
323,741,29850
42,323,29851
323,48,29852
341,323,29853
42,1266,29854
323,42,29855
687,298,29856
48,323,29857
323,341,29858
687,1056,29859
928,80,29860
323,48,29861
341,323,29862
48,323,29863
741,323,29864
323,341,29865
323,48,29866
323,741,29867
42,323,29868
341,323,29868
928,42,29869
323,341,29870
323,42,29871
741,323,29872
323,741,29873
341,323,29874
741,323,29875
48,323,29876
323,341,29877
323,741,29878
323,48,29879
48,323,29880
48,323,29881
323,48,29882
741,323,29883
323,48,29884
323,741,29885
341,323,29886
48,323,29887
48,323,29888
741,323,29889
323,341,29890
1267,323,29891
323,48,29892
323,741,29893
323,1267,29894
48,323,29895
1131,309,29896
323,48,29897
341,323,29898
741,323,29899
48,323,29900
1267,323,29901
323,341,29902
323,741,29903
323,48,29904
323,1267,29905
741,323,29906
323,741,29907
1267,323,29908
323,1267,29909
72,1039,29910
1267,323,29911
323,1267,29912
48,323,29913
741,323,29914
1267,323,29915
323,48,29916
48,323,29917
341,323,29918
323,741,29919
323,1267,29920
323,341,29921
323,1267,29922
341,323,29923
1267,323,29924
741,323,29925
204,1189,29926
350,447,29927
617,704,29928
679,72,29929
964,928,29930
41,1255,29931
32,1190,29932
277,1213,29933
1178,1158,29934
233,193,29935
70,1113,29936
342,1268,29937
594,840,29938
342,1268,29939
342,1268,29940
342,1268,29941
342,1268,29942
342,1268,29943
1127,322,29944
1127,641,29945
1113,70,29946
1127,1269,29947
342,1268,29948
1268,342,29949
1136,48,29950
1136,1158,29951
1136,1270,29952
1271,1,29953
342,1268,29954
1127,536,29955
999,713,29956
999,297,29957
80,928,29958
415,329,29959
797,1268,29960
1127,1137,29961
588,1185,29962
9,679,29963
621,48,29964
309,1131,29965
415,142,29966
415,12,29967
415,1121,29968
415,329,29969
415,997,29970
1272,887,29971
958,704,29972
1127,2,29973
1272,265,29974
966,1248,29975
770,44,29976
958,959,29977
527,372,29978
958,621,29979
1248,966,29980
799,32,29981
1042,713,29982
1042,1056,29983
70,1113,29984
470,288,29985
1042,12,29986
1042,145,29987
779,809,29988
1042,34,29989
525,1246,29990
32,799,29991
1255,285,29992
1255,878,29993
1255,41,29994
799,32,29995
32,799,29996
431,727,29997
799,32,29998
278,1215,29999
431,617,30000
498,639,30001
963,393,30002
1248,80,30003
834,1196,30004
621,958,30005
72,679,30006
42,1270,30007
725,638,30008
736,617,30009
1113,70,30010
53,1272,30011
725,1260,30012
127,697,30013
627,431,30014
32,220,30015
713,1158,30016
713,1158,30017
713,372,30018
1246,525,30019
1270,1136,30020
431,627,30021
32,638,30022
1273,1274,30023
525,1246,30024
1142,990,30025
627,431,30026
36,770,30027
1195,1167,30028
288,470,30029
372,527,30030
372,713,30031
1273,475,30032
475,1273,30033
542,495,30034
372,1244,30035
542,128,30036
63,797,30037
542,314,30038
1244,1275,30039
1246,525,30040
462,675,30041
1043,454,30042
1033,437,30043
525,1246,30044
278,1248,30045
1248,278,30046
114,770,30047
542,1216,30048
105,475,30049
278,1248,30050
1211,1033,30051
1131,309,30052
1211,1163,30053
1211,32,30054
823,149,30055
1259,1236,30056
823,1185,30057
823,41,30058
1248,278,30059
105,288,30060
823,1211,30061
288,105,30062
278,1248,30063
105,288,30064
32,1211,30065
288,105,30066
425,765,30067
105,701,30068
475,105,30069
105,288,30070
105,475,30071
425,753,30072
487,1236,30073
105,1276,30074
105,1276,30075
288,105,30076
105,1181,30077
823,615,30078
105,288,30079
105,569,30080
288,105,30081
606,821,30082
569,105,30083
105,288,30084
823,1139,30085
42,620,30086
42,142,30087
288,105,30088
105,569,30089
142,415,30090
105,288,30091
350,617,30092
770,36,30093
569,105,30094
105,638,30094
105,569,30095
998,823,30096
142,1260,30097
822,679,30098
142,42,30099
823,998,30100
454,1043,30101
105,42,30102
823,308,30103
105,323,30104
105,307,30105
142,713,30106
569,105,30106
475,105,30107
105,569,30108
105,475,30109
105,569,30110
770,114,30111
105,606,30112
252,350,30113
142,1277,30114
569,105,30115
105,964,30116
606,105,30117
105,569,30118
105,606,30119
606,105,30120
606,105,30121
569,105,30122
105,606,30123
105,606,30124
1248,346,30125
105,569,30126
964,105,30127
569,105,30128
105,964,30129
105,569,30130
105,964,30131
964,105,30132
569,105,30133
105,964,30134
105,569,30135
569,105,30136
617,350,30137
105,569,30138
463,252,30139
463,687,30140
1213,277,30141
463,1010,30142
569,105,30143
899,586,30144
70,1113,30145
463,339,30146
105,463,30147
105,569,30148
569,105,30149
463,105,30150
1036,713,30151
725,835,30152
924,1158,30153
105,569,30153
105,463,30154
105,463,30155
32,105,30156
463,105,30157
339,463,30158
105,463,30159
105,463,30160
615,204,30161
615,1213,30162
32,105,30163
32,1234,30164
615,823,30165
487,3,30166
105,463,30167
105,463,30168
32,349,30169
105,32,30170
199,1244,30171
105,621,30172
32,105,30173
3,487,30174
105,32,30175
621,105,30176
105,621,30177
32,105,30178
34,282,30179
298,687,30180
823,615,30181
105,32,30182
298,323,30183
105,155,30184
142,257,30185
1062,9,30186
32,105,30187
1062,42,30188
377,415,30189
105,32,30189
377,615,30190
42,1062,30191
704,617,30192
859,431,30193
859,547,30194
536,1236,30195
318,802,30196
536,994,30197
536,1127,30198
644,144,30199
1260,142,30200
1260,719,30201
105,697,30202
969,51,30203
644,1251,30204
644,1251,30205
144,644,30206
323,298,30207
32,1127,30208
644,144,30209
144,644,30210
32,1260,30211
357,474,30212
617,704,30213
644,144,30214
144,644,30215
1260,32,30216
644,144,30217
144,644,30218
644,144,30219
144,644,30220
644,1099,30221
644,1099,30222
357,605,30223
644,144,30224
144,644,30225
144,644,30226
644,144,30227
144,644,30228
644,144,30229
257,142,30230
899,105,30231
144,644,30232
899,644,30233
1,1271,30234
144,1278,30235
899,644,30236
644,144,30237
249,713,30238
899,629,30239
1248,1279,30240
1248,1279,30241
249,1260,30242
899,644,30243
144,644,30244
249,1117,30245
644,899,30246
644,144,30247
144,644,30248
144,921,30249
644,144,30250
249,1117,30251
644,1234,30252
629,899,30253
144,644,30254
63,60,30255
1103,309,30256
644,144,30257
72,883,30258
144,644,30259
644,1279,30260
1185,463,30261
249,1103,30262
415,1260,30263
48,621,30264
105,899,30265
431,605,30266
32,1260,30267
309,1103,30268
1189,835,30269
431,605,30270
1189,1103,30271
1260,32,30272
431,605,30273
32,1260,30274
1260,32,30275
32,1260,30276
1103,1189,30277
1189,1103,30278
1103,309,30279
1103,1189,30280
1189,1103,30281
835,1189,30282
308,823,30283
834,621,30284
327,1255,30285
377,755,30286
1260,32,30287
357,379,30288
1234,644,30289
327,1103,30290
1103,1189,30291
327,463,30292
704,958,30293
1189,1103,30294
654,1248,30295
809,779,30296
704,1280,30296
9,1062,30297
9,1132,30298
1260,1042,30299
704,1255,30300
1260,505,30301
596,654,30302
704,1244,30303
9,1280,30304
9,1279,30305
9,1261,30306
654,596,30307
297,999,30308
357,474,30309
878,1255,30310
357,474,30311
32,1260,30312
357,474,30313
1280,1244,30314
50,234,30315
1280,704,30316
542,1069,30317
357,474,30318
60,63,30319
770,1280,30320
1281,644,30321
1281,60,30322
1281,60,30323
509,815,30324
357,72,30325
509,758,30326
711,1034,30327
1043,454,30328
357,72,30329
357,72,30330
687,298,30331
1280,1210,30332
701,105,30333
615,823,30334
1034,711,30335
711,1034,30336
448,823,30337
393,963,30338
1282,221,30339
1034,711,30340
749,713,30341
1034,711,30342
711,1034,30343
1281,1283,30344
1113,70,30345
1256,615,30346
615,1256,30347
711,1034,30348
1281,950,30349
1034,711,30350
220,32,30351
474,640,30352
711,1034,30353
800,964,30354
209,1255,30355
640,474,30356
1034,711,30357
474,640,30358
711,1034,30359
810,708,30360
224,701,30361
1034,711,30362
711,1034,30363
1034,711,30364
44,1189,30365
711,1034,30366
605,272,30367
474,749,30368
1227,1117,30369
1034,711,30370
1034,711,30371
1181,105,30372
711,1034,30373
234,50,30374
1253,586,30375
1253,72,30376
1034,711,30377
72,1253,30378
644,1281,30379
72,1253,30380
640,1253,30381
1253,72,30382
711,1034,30383
1253,640,30384
220,224,30385
1034,711,30386
640,1253,30387
644,654,30388
654,644,30389
640,712,30390
586,1253,30391
725,835,30392
644,654,30393
770,1280,30394
654,644,30395
725,1260,30396
899,1185,30397
899,1189,30398
1253,640,30399
63,60,30400
1253,586,30401
1196,834,30402
1253,1284,30403
48,152,30404
152,48,30405
1285,912,30406
3,555,30407
48,152,30408
285,1255,30409
152,48,30410
145,1042,30411
145,994,30412
853,514,30413
72,1253,30414
1253,605,30415
1253,605,30416
1286,48,30417
48,152,30418
1253,72,30419
1286,48,30420
152,48,30421
938,67,30422
72,1253,30423
48,152,30424
12,415,30425
12,527,30426
12,128,30427
12,175,30428
1186,1056,30429
475,468,30430
346,1248,30431
220,224,30432
1284,1253,30433
323,298,30434
586,1253,30435
714,1284,30436
1127,152,30437
1127,1284,30438
41,1255,30439
41,823,30440
590,638,30441
1284,1127,30442
1284,714,30443
323,367,30444
621,48,30445
621,834,30446
249,1260,30447
621,105,30448
249,358,30449
1158,924,30450
1158,924,30451
621,772,30452
621,719,30453
42,704,30454
924,1158,30455
249,547,30456
704,42,30457
924,1158,30458
42,474,30459
525,1246,30460
999,297,30461
1246,525,30462
1234,227,30463
425,1103,30464
1246,645,30465
1127,1284,30466
1246,525,30467
1246,525,30468
42,474,30469
42,1280,30470
42,323,30471
42,474,30472
1246,525,30473
1206,1093,30474
42,502,30475
323,42,30476
42,474,30477
1280,511,30478
1136,1158,30479
1136,1158,30480
502,42,30481
42,474,30482
1189,204,30483
42,502,30484
1189,502,30485
502,42,30486
42,502,30487
502,1189,30488
346,1284,30489
277,1186,30490
323,42,30491
1280,1287,30492
1287,1280,30493
42,474,30494
600,1189,30495
42,644,30496
1246,652,30497
474,42,30498
749,474,30499
600,42,30500
42,474,30501
474,749,30502
527,923,30503
749,474,30504
42,242,30505
474,749,30506
1127,298,30507
1189,502,30508
42,831,30509
1281,644,30510
1281,699,30511
686,950,30512
42,194,30513
1281,308,30514
41,502,30515
1127,219,30516
42,573,30517
1253,468,30518
193,658,30519
1253,50,30520
1288,42,30521
42,831,30522
1253,1287,30523
386,422,30524
1127,802,30525
114,770,30526
1127,474,30527
42,1050,30528
281,1280,30529
687,1283,30530
781,1280,30531
781,1287,30532
538,781,30533
357,1253,30534
6,212,30535
781,538,30536
1253,781,30537
781,1253,30538
454,1043,30539
1127,194,30540
357,1253,30541
1253,781,30542
1127,840,30543
781,281,30544
1280,781,30545
1280,281,30546
700,605,30547
700,704,30548
357,1253,30549
712,640,30550
281,1280,30551
281,781,30552
1253,357,30553
357,758,30554
758,509,30555
357,758,30556
1281,291,30557
357,1253,30558
199,1051,30559
474,1014,30560
357,758,30561
12,527,30562
357,758,30563
646,474,30564
212,1289,30565
357,1253,30566
212,6,30567
357,758,30568
1042,1260,30569
681,617,30570
6,212,30571
357,758,30572
212,6,30573
753,425,30574
6,212,30575
1290,617,30576
357,598,30577
357,758,30578
357,758,30579
681,212,30580
6,212,30581
212,6,30582
646,758,30583
357,758,30584
681,617,30585
646,758,30586
681,212,30587
12,617,30588
12,605,30589
681,758,30590
1290,605,30591
1290,617,30592
42,831,30593
681,212,30594
646,758,30595
12,605,30596
681,758,30597
1237,199,30598
12,599,30599
220,346,30600
681,758,30601
646,758,30602
1290,605,30603
12,758,30604
12,605,30605
681,758,30606
12,598,30607
431,605,30608
199,1237,30609
357,843,30610
9,1280,30611
9,1196,30612
357,1291,30613
9,477,30614
12,605,30615
9,1206,30616
219,1127,30617
32,1260,30618
1281,1291,30619
12,605,30620
84,598,30621
681,758,30622
220,346,30623
681,617,30624
12,605,30625
357,528,30626
357,792,30627
1280,281,30628
810,626,30629
357,1142,30630
357,792,30631
1052,1260,30632
810,626,30633
357,792,30634
810,626,30635
12,605,30636
357,792,30637
152,1127,30638
810,626,30639
357,1142,30640
1033,1211,30641
152,1158,30642
12,605,30643
357,792,30644
323,753,30645
1236,487,30646
509,758,30647
1236,487,30648
357,792,30649
12,605,30650
357,1291,30650
357,792,30651
474,1187,30652
758,509,30653
908,263,30654
1033,1292,30655
9,1280,30656
1127,219,30657
1127,152,30658
1043,454,30659
398,1291,30660
1214,933,30661
1291,398,30662
398,1291,30663
1291,398,30664
398,1291,30665
1291,398,30666
1281,308,30667
12,599,30668
498,1293,30669
1281,950,30670
281,1280,30670
1281,308,30671
1227,1237,30672
1127,1291,30673
1281,950,30674
1281,308,30675
810,626,30676
966,1248,30677
1127,1291,30678
1291,1127,30679
152,1127,30680
1127,1291,30681
1281,308,30682
1281,308,30683
1117,1227,30684
733,626,30685
733,626,30686
1216,542,30687
733,1291,30688
1291,1127,30689
733,626,30690
12,389,30691
733,1291,30692
1117,1227,30693
1281,308,30694
1117,1227,30695
542,1216,30696
733,626,30697
12,840,30698
733,654,30699
1056,1186,30700
1281,308,30701
454,1043,30702
1056,252,30703
1117,1227,30704
12,599,30705
733,454,30706
525,19,30707
32,626,30708
12,599,30709
733,454,30710
525,19,30711
1281,308,30712
733,454,30713
87,1260,30714
323,298,30715
323,298,30716
605,462,30717
1281,308,30718
733,1208,30719
298,1127,30720
323,298,30721
1185,899,30722
733,454,30723
733,1056,30724
1281,950,30725
733,1231,30726
1185,588,30727
733,1231,30728
733,1231,30729
1185,144,30730
525,19,30731
733,1231,30732
1185,302,30733
739,317,30734
303,298,30735
733,1231,30736
306,408,30737
733,1231,30738
482,1294,30739
1260,725,30740
525,19,30741
733,1231,30742
1260,1042,30743
323,298,30744
923,527,30745
733,1231,30746
323,308,30747
176,561,30748
615,1185,30749
615,1042,30750
1113,1294,30751
1236,1185,30752
1255,704,30753
1255,878,30754
1255,209,30755
1236,103,30756
309,1103,30757
1260,87,30758
733,1231,30759
1113,1216,30759
686,950,30760
1113,1255,30761
1255,285,30762
1255,41,30763
923,527,30764
1113,1255,30765
681,758,30766
1113,1255,30767
1236,1005,30768
1236,103,30769
1185,823,30770
733,1231,30771
1236,1227,30772
1158,924,30773
1158,924,30774
1236,1224,30775
525,103,30776
1113,1255,30777
1236,1227,30778
1236,1227,30779
103,525,30780
733,1231,30781
525,103,30782
1158,152,30783
525,103,30784
733,1231,30785
1236,1005,30786
878,1255,30787
475,468,30788
1158,152,30789
1236,1227,30790
733,1231,30791
1236,1224,30792
525,103,30793
733,1231,30794
1236,103,30795
666,1276,30796
733,1231,30797
1236,103,30798
733,1231,30799
1158,840,30799
302,749,30800
733,1231,30801
733,1231,30802
1236,1217,30803
1043,454,30804
733,1231,30805
103,525,30806
834,1196,30807
525,103,30808
733,454,30809
454,1043,30810
1281,1173,30811
1236,1224,30812
834,621,30813
323,298,30814
525,103,30815
1236,1005,30816
1281,950,30817
733,302,30817
1189,1260,30818
834,1234,30819
349,32,30820
733,1231,30820
1236,282,30820
733,454,30821
733,302,30822
733,302,30823
1189,689,30824
525,103,30825
1043,454,30826
733,1231,30827
323,758,30828
103,525,30829
1224,483,30830
1105,199,30831
733,1231,30832
1189,475,30833
1189,598,30834
733,302,30835
323,298,30836
1189,882,30837
733,1231,30838
733,302,30839
1236,1224,30840
733,302,30841
1255,878,30842
454,1043,30843
733,1231,30844
323,308,30845
323,308,30846
282,109,30847
468,475,30848
323,308,30849
475,1189,30850
475,468,30851
878,1255,30852
733,1231,30853
1105,475,30854
733,1255,30855
954,652,30856
475,1105,30857
954,103,30858
1224,536,30859
760,590,30860
1043,454,30861
834,1234,30862
1234,834,30863
733,1231,30864
1255,878,30865
1105,475,30866
282,34,30867
297,999,30868
878,1255,30869
704,1295,30870
323,308,30871
193,233,30872
1255,878,30873
475,1105,30874
704,1296,30875
878,1255,30876
792,1297,30877
964,1202,30878
834,1234,30879
704,1298,30880
379,32,30881
199,1105,30882
1105,475,30883
1105,199,30884
546,454,30885
19,1299,30886
733,1231,30887
199,1105,30888
1178,1189,30889
1113,1255,30890
686,950,30891
199,1183,30892
272,654,30893
1105,199,30894
272,468,30895
733,1231,30896
733,1231,30897
272,605,30897
733,1255,30898
1255,878,30899
199,1105,30900
1113,1255,30901
686,234,30902
878,1255,30902
1113,1255,30903
638,590,30904
733,1231,30905
1189,475,30906
733,1255,30907
323,298,30908
323,298,30909
1183,234,30910
1255,878,30911
1183,234,30912
1183,234,30913
733,1231,30914
733,475,30915
323,298,30916
199,1234,30917
1161,794,30918
323,298,30919
142,1260,30920
483,1189,30921
733,1231,30922
483,1224,30923
555,590,30924
733,1231,30925
555,440,30926
323,298,30927
1136,739,30928
733,1231,30929
323,298,30930
1284,346,30931
733,475,30932
1136,1158,30933
193,1299,30934
1224,483,30935
475,1105,30936
1105,475,30937
323,298,30938
733,475,30939
878,1255,30940
1113,1255,30941
483,199,30942
878,848,30943
483,1224,30944
527,923,30945
1105,475,30946
323,298,30947
323,298,30948
483,199,30949
475,1105,30950
475,1105,30951
950,686,30952
483,199,30953
638,1300,30954
1105,475,30955
733,475,30956
252,1056,30957
1286,1231,30958
281,263,30959
263,281,30960
475,1105,30961
254,1260,30962
1105,475,30963
1286,1231,30964
638,254,30965
654,272,30966
475,1105,30967
72,1253,30968
733,475,30969
1260,254,30970
281,263,30971
1105,475,30972
254,1260,30973
323,298,30974
272,654,30975
1260,254,30976
638,254,30977
654,272,30978
654,272,30979
254,1260,30980
1105,475,30981
546,638,30982
281,263,30983
638,1300,30984
638,546,30985
1260,254,30986
475,1105,30987
1300,638,30988
475,1105,30989
638,1300,30990
323,298,30991
323,298,30992
546,638,30993
1300,638,30994
733,475,30995
733,475,30996
638,546,30997
1105,475,30998
733,475,30999
778,974,31000
835,725,31001
323,298,31002
778,638,31003
638,778,31004
254,1260,31005
271,194,31006
323,298,31007
792,841,31008
1227,333,31009
1260,254,31010
475,1105,31011
323,298,31012
254,1260,31013
1281,950,31014
1105,475,31015
323,298,31016
323,298,31017
475,1105,31018
990,1142,31019
1260,254,31020
323,298,31021
1227,32,31022
254,1260,31023
323,298,31024
1105,475,31025
323,298,31026
475,1105,31027
1105,475,31028
1038,638,31029
263,281,31030
1105,475,31031
323,298,31032
392,321,31033
778,438,31034
1105,475,31035
323,298,31036
475,1105,31037
778,540,31038
323,298,31039
1105,475,31040
323,298,31041
323,298,31042
475,1105,31043
323,298,31044
585,495,31045
323,298,31046
1105,475,31047
323,298,31048
475,1105,31049
323,298,31050
323,298,31051
1105,475,31052
475,1105,31053
249,1260,31054
1231,704,31055
323,298,31056
323,298,31057
1105,475,31058
1105,475,31059
475,1105,31060
323,298,31061
475,1105,31062
392,72,31063
1105,475,31064
323,298,31065
475,1105,31066
1264,1283,31067
323,367,31068
1105,475,31069
475,1105,31070
321,392,31071
1105,475,31072
321,212,31073
1105,475,31074
72,392,31075
1281,950,31076
701,1051,31077
475,1105,31078
1051,701,31079
1181,325,31080
1295,704,31081
323,741,31082
701,1051,31083
741,323,31084
475,468,31085
1105,475,31086
475,1105,31087
323,741,31088
475,1105,31089
1227,1018,31089
325,1181,31090
1105,475,31091
741,323,31092
1297,1301,31093
323,741,31094
1158,1136,31095
741,323,31096
741,1280,31097
1183,42,31098
1248,654,31099
48,621,31100
1281,701,31101
1281,1248,31102
1281,1248,31103
377,1283,31104
1281,1173,31105
1281,1173,31106
1281,1173,31107
609,638,31108
809,779,31109
50,1253,31110
781,281,31111
1280,741,31112
1280,281,31113
1196,834,31114
1291,1295,31115
1281,1173,31116
912,1285,31117
269,1045,31118
269,90,31119
1058,1142,31120
1058,1142,31121
1058,1142,31122
473,372,31123
41,1255,31124
994,1298,31125
576,1167,31126
233,193,31127
679,393,31128
994,639,31129
32,349,31130
32,379,31131
32,1227,31132
1181,325,31133
994,315,31134
638,609,31135
700,605,31136
700,704,31137
994,1284,31138
277,778,31139
1126,994,31140
1042,1260,31141
1042,615,31142
834,1196,31143
810,576,31144
994,536,31145
561,176,31146
713,325,31147
509,758,31148
198,1302,31149
713,666,31150
713,1127,31151
713,1185,31152
713,1158,31153
713,919,31154
281,1280,31155
281,781,31156
281,263,31157
713,1036,31158
1185,199,31159
713,1263,31160
701,997,31161
713,1241,31162
701,1185,31163
713,950,31164
713,762,31165
997,701,31166
997,415,31167
1234,834,31168
686,950,31169
701,997,31170
701,341,31171
1185,1227,31172
1234,199,31173
758,509,31174
1185,701,31175
1284,994,31176
394,42,31177
997,701,31178
12,997,31179
834,1234,31180
152,1158,31181
103,1302,31182
194,271,31183
30,1176,31184
1014,30,31185
704,1231,31186
704,1295,31187
103,1244,31188
30,1014,31189
1014,30,31190
30,1014,31191
1014,30,31192
193,523,31193
569,194,31194
193,233,31195
1190,254,31196
95,63,31197
903,1297,31198
683,758,31199
95,712,31200
1246,963,31201
1246,963,31202
95,154,31203
199,1185,31204
199,1234,31205
547,713,31206
859,318,31207
9,683,31208
1303,598,31209
95,1246,31210
590,555,31211
1234,199,31212
1246,95,31213
958,621,31214
199,1234,31215
1246,547,31216
758,683,31217
547,1246,31218
36,1281,31219
12,997,31220
249,1304,31221
249,1295,31222
536,994,31223
958,704,31224
483,1224,31225
699,1264,31226
616,306,31227
701,997,31228
701,1185,31229
1114,1188,31230
701,1021,31231
1185,199,31232
859,95,31233
1185,701,31234
1253,357,31235
1246,95,31236
1253,72,31237
781,281,31238
1246,547,31239
1253,50,31240
781,1244,31241
859,95,31242
220,346,31243
1253,1173,31244
1246,95,31245
704,958,31246
220,346,31247
666,713,31248
1137,1127,31249
683,758,31250
654,1248,31251
209,1255,31252
209,242,31253
26,404,31254
415,997,31255
63,95,31256
1253,644,31257
1231,704,31258
701,372,31259
701,224,31260
1248,654,31261
1260,1042,31262
281,781,31263
1280,281,31264
928,41,31265
681,590,31266
249,358,31267
1069,542,31268
781,281,31269
105,701,31270
105,1181,31271
997,701,31272
341,701,31273
105,697,31274
105,621,31275
105,1021,31276
963,1246,31277
1003,1199,31278
1246,105,31279
103,1231,31280
1190,254,31281
1246,963,31282
1246,105,31283
1190,1062,31284
1190,551,31285
701,105,31286
1190,42,31287
257,1214,31288
257,142,31289
105,701,31290
701,105,31291
1246,963,31292
462,1299,31293
462,605,31294
1207,19,31295
398,1291,31296
1246,963,31297
42,1224,31298
760,590,31299
802,318,31300
42,483,31301
227,1234,31302
42,1224,31303
1185,1019,31304
1231,103,31305
1279,644,31306
42,1224,31307
1190,254,31308
1189,389,31309
1190,42,31310
1287,781,31311
1287,1253,31312
42,1224,31313
1234,227,31314
1113,1207,31315
980,544,31316
42,1224,31317
103,1231,31318
536,1224,31319
1224,536,31320
1231,103,31321
103,1231,31322
468,475,31323
1231,103,31324
103,1231,31325
704,1231,31326
1231,704,31327
1207,1080,31328
704,1231,31329
285,1255,31330
547,1260,31331
547,63,31332
681,1185,31333
547,1260,31334
950,1281,31335
1100,1248,31336
42,1224,31337
1224,42,31338
1248,1100,31339
1100,1248,31340
454,1043,31341
281,1280,31342
415,1231,31343
1297,903,31344
704,1302,31345
933,1214,31346
323,298,31347
323,298,31348
323,741,31349
298,687,31350
323,298,31351
72,1253,31352
1214,933,31353
815,1305,31354
323,298,31355
323,298,31356
1173,654,31357
42,72,31358
42,1302,31359
1281,950,31360
1306,704,31360
323,298,31361
42,1307,31362
323,298,31363
42,1308,31364
1306,990,31365
323,298,31366
323,298,31367
1042,1260,31368
1036,713,31369
42,63,31370
1113,990,31371
644,1253,31372
644,1279,31373
42,1309,31374
1113,1214,31375
536,1224,31376
621,958,31377
1255,41,31378
1255,209,31379
103,799,31380
1224,536,31381
621,48,31382
257,1178,31383
409,687,31384
523,724,31385
69,1296,31386
621,105,31387
356,1255,31388
1302,704,31389
1302,103,31390
1302,198,31391
704,1302,31392
103,1302,31393
257,1178,31394
257,1178,31395
423,815,31396
1260,1042,31397
1227,1185,31398
257,1178,31399
815,423,31400
1042,1260,31401
257,1178,31402
423,815,31403
1260,1042,31404
423,536,31405
815,423,31406
257,1178,31407
257,1178,31408
409,1032,31409
257,1178,31410
474,1310,31411
1042,1260,31412
398,771,31412
63,41,31413
1189,899,31414
474,356,31415
398,771,31416
63,1310,31417
1087,1270,31418
1310,474,31419
356,474,31420
1087,1284,31421
1310,63,31422
1,1271,31423
1260,1042,31424
63,1310,31425
3,176,31426
398,465,31427
465,398,31428
3,323,31429
1246,963,31430
1042,1260,31431
398,465,31432
465,398,31433
398,465,31434
474,356,31435
1260,1042,31436
465,398,31436
398,465,31437
474,1310,31438
1042,1260,31439
1260,1042,31440
834,1246,31441
1042,1260,31442
713,1158,31443
1246,834,31444
1260,1042,31445
257,719,31446
1042,1260,31447
1260,32,31448
725,1260,31449
1260,1042,31450
719,1260,31451
719,931,31452
719,931,31453
257,719,31454
1042,1260,31455
1260,719,31456
1260,719,31457
1311,713,31458
1260,1042,31459
41,1255,31460
41,63,31461
242,209,31462
1042,1260,31463
605,272,31464
242,454,31465
1118,994,31466
1260,1042,31467
605,462,31468
1042,1260,31469
1142,990,31470
1260,1042,31470
719,1260,31471
1042,1260,31472
1260,719,31473
